ID,Upvotes
171757,10
316347,28
170333,20
247488,67
208898,1097
102942,45
95513,32
351495,2
334519,5
60835,14
295667,20
232254,37
242613,16
170101,14
158307,11
205925,117
204274,140
225100,4
303309,126
236142,9
257105,7
89798,34
350484,248
161898,74
306999,107
456254,39
427787,158
409581,49
31869,20
211375,49
84217,41
103415,26
357398,27
180808,76
111376,87
369207,81
17285,51
176975,3
46937,302
431471,42
284143,86
154490,80
289265,23
214900,30
229445,22
110044,35
84190,50
317445,41
330406,7
181685,86
437349,34
80048,23
76602,1070
167275,48
73419,95
328344,20
408472,173
142465,281
305509,254
302791,82
289175,740
360035,20
320805,95
465474,118
231962,49
360231,110
172933,37
210163,24
364021,84
249283,26
406175,92
282565,113
73411,38
234684,11
11328,4
244469,1002
71729,23
280781,177
13933,154
316974,18
332813,21
216071,71
392151,48
354542,16
343574,9
452613,1108
2885,57
418534,10
403963,30
396590,22
340602,12
394200,64
338074,0
404933,215
368015,54
93049,151
59539,5
107080,2
124732,239
92975,13
119957,102
438872,34
414245,3372
16829,6
101156,472
175080,30
180204,45
288190,25
167375,72
198483,14
52400,84
262166,15
114357,97
214796,48
31876,30
283567,54
257571,41
461348,138
94802,1118
67921,234
175763,102
73115,88
2344,38
356650,558
371142,25
15858,43
433936,15
36453,39
13250,784
113304,6
279971,19
295903,213
38950,12
435446,217
361095,1060
74569,25
453227,17
70326,152
395814,9
2652,25
466583,2
358706,346
387162,11
181726,34
30622,18
295098,12
236601,5
163819,63
328605,49
211093,5
427579,530
53839,49
68568,125
166948,23
190010,21
153672,12
387367,9
182433,8
138846,13
437516,13
326033,4
147470,21
189871,24
396920,22
143300,17
14674,26
271749,617
59966,654
45879,487
400133,23
142886,66
427749,10
4494,23
29480,6
52056,16
452308,61
339264,19
34784,8
415822,13
247980,5
449124,22
254155,85
72804,15
221358,2748
31103,186
427884,45
42355,5
361913,33
352716,10
181227,11
99524,88
46369,37
382536,38
139541,19
20898,27
235737,19
161186,6
397069,2
343861,3
172515,3
435687,26
159434,152
21977,250
224798,3
9762,3
244006,105
261508,6
268566,5
197370,614
8817,10
107250,640
238328,254
306382,97
290312,6
275438,33
129531,23
258780,30
144740,47
230945,40
228198,237
301337,109
469420,27
20829,16
369959,10
449786,3
61672,12
378551,28
284716,24
367373,754
445294,43
30544,28
116355,885
330640,8
448191,6
388320,7
356059,74
430823,7
11369,14
309335,44
345489,28
350773,15
296253,57
214574,194
130839,15
105185,18
19126,560
264269,45
202611,1469
307560,61
369725,39
42659,17
263289,383
463910,10
284044,91
146114,7
256,15
144744,7
336773,3
423513,3
330028,403
143276,63
419732,17
152082,53
85055,9
368808,5
248627,17
298807,38
266563,28
303766,19
421931,32
178130,55
182844,49
455261,90
1520,17
182029,49
419623,27
430311,32
176259,17
246339,1142
179116,64
142252,47
26517,343
197737,342
182984,36
136905,34
258829,10
95779,357
269739,670
206158,58
32927,43
82356,3274
453827,51
146820,11
448069,39
77966,53
263305,16
356807,24
228616,15
212720,22
439097,45
181863,100
98469,34
387171,317
435789,9
260279,13
430491,50
364803,38
420731,10
351571,19
224008,49
181708,35
194977,1
292493,7
345551,260
357497,7
408093,142
165121,38
387616,18
5024,1168
188323,22
250784,1443
448722,8
197047,17
2319,7
158983,252
442486,7
243444,1258
331574,44
136442,2
295427,34
86071,10
358232,68
385182,10
196412,10
220597,50
334624,21
200866,4
172716,4
95774,14
241304,134
297601,94
471385,221
312778,17
471290,54
379548,19
310769,84
396502,20
20733,54
265847,19
242682,9
345429,12
111837,20
173469,12
363584,18
249230,46
442445,100
417830,27
272455,7
194646,739
184461,169
196171,66
109779,512
293817,3159
369544,5
254401,5
434632,46
333351,4
15245,8
149573,9
88747,18
237137,2700
229633,68
30524,33
64623,83
95565,27
228491,22
255010,22
335173,26
289103,23
312010,189
350045,70
41499,12
389141,184
398657,32
234295,17
213047,101
350869,13
414679,293
45972,29
75197,18
364102,9
333413,42
406204,16
301655,6
148903,7
362550,86
194906,552
328363,17
451740,4221
252378,696
254201,11
176126,81
11614,8
366173,30
25391,114
106795,38
94264,194
14182,2018
192800,171
145770,34
343361,8
133178,346
204958,161
292573,133
68572,25
169401,203
182342,72
290807,71
343512,10
381275,115
453029,341
452199,86
139122,25
372398,17
326313,9
355568,1060
367736,22
199163,9
386487,11
348115,31
211991,7
311439,40
10742,24
254949,18
18018,132
402197,216
150249,25
354184,36
232565,5276
142264,7
18001,45
439352,39
457522,74
429081,16
10811,26
51190,32
70681,6
199024,67
22186,118
385079,1949
469528,35
41908,11496
76200,51
381591,12
287779,344
205542,4
393233,20
442396,372
53640,12
55159,255
83309,73
362106,15
456148,19
224393,24
123711,158
112343,22
337044,20
39928,43
52029,85
104854,3
91908,213
412396,339
335641,118
289540,13
50722,9
47416,44
96857,19
146741,310
109635,15
417718,43
271653,20
272504,17
173929,492
225561,22
327226,14
264373,12
77224,426
103826,22
99504,10
133905,587
123169,24
338476,20
94921,57
191294,196
344708,279
151781,7
140318,67
434321,2683
79856,20
113560,53
462962,304
294106,41
179222,77
469165,386
158561,19
104344,23
78726,31
40959,42
179167,16
381316,26
83966,36
301021,664
30410,11
374768,18
420071,14
418617,78
409736,19
158206,17
458600,163
127148,99
165243,17
97067,6
304362,79
135069,39
397821,1673
132881,10
359680,955
451123,6
445410,156
131023,124
111800,64
210509,890
415515,23
151165,464
414799,30
228733,11
431139,99
187215,183
25686,22
307561,23
70483,12
199680,15
114553,12
248253,89
423291,15
77940,189
93164,28
98834,76
192738,8
202411,52
115612,5
71317,14
338695,8889
68059,10
184640,132
223257,70
208085,17
19690,77
390694,89
252144,14
359969,5
34128,13
343698,45
329314,15
257586,70
118986,39
392787,10
210363,133
438383,494
75696,7
254457,22
459482,757
232658,4
311617,29
18812,724
265083,28
56186,807
447350,39
441088,16
364187,22
343960,18
102412,20
301099,6
147987,16
18222,276
387922,80
429,79
249381,9417
392831,23
357526,2
83886,20
235405,14
82951,27
67630,9
185664,165
21034,53
256836,1579
398005,16
332645,46
230369,14
440284,421
318244,9
241470,13
225217,59
404378,1141
410541,25
162103,17
428381,177
195358,45
453777,96
396065,5
350021,26
77767,21
191508,9
262501,26
404415,17
412328,3
67132,7
145090,12
425576,186
2117,4
325130,7
236578,22
447981,18
117908,28
452243,29
204720,7
261179,197
263521,5
259170,36
455664,42
418690,1
337579,22
260408,9
91204,0
415059,47
393646,27
78044,65
453398,13
239088,553
427553,14
197322,15
20155,67
193970,11
317482,8
432597,25
342477,28
54065,7
96538,2855
35524,32
271206,28
307672,131
125402,3445
240790,17
156641,39
281486,4
127165,18
174688,6
101562,748
98478,20
158581,358
417863,226
458377,18
4463,147
411775,49
406155,44
237530,96
310489,31
415579,25
248765,30
270995,17
378719,15
468846,25
259919,5521
398860,18
403331,14
319559,38
321494,471
75049,8
268269,73
326492,82
373239,5689
400985,32
113533,849
189257,10
457973,58
301505,157
124432,4
452035,6
234434,5
223694,203
382016,8
105744,17
395761,5
30734,99
119223,25
469214,14
55422,3
114209,505
456067,1117
458154,61
207929,15
350909,76
186755,12
156013,26
8509,23
368365,4
263674,28
87330,28
9717,29
405681,5
112013,278
52315,252
130933,11
155363,721
286121,39
191290,268
80952,82
124433,5
19981,35
130696,60
444369,7
401680,165
220516,31
203165,36
100211,13
228398,6
191024,35
418659,15
57131,6
102146,24
57329,10
251303,12
421737,12
51353,34
426405,125
23340,7
419767,288
344398,19
5708,9
403282,432
90168,88
216615,39
60243,57
358143,69
64647,26
314342,13
272244,3
132686,4
91495,117
401217,100
266029,11
396409,26
413872,33451
414773,27
358925,46
24682,718
213184,11
225664,337
127862,50
315511,23
457015,1641
240346,8
387198,929
268217,15
273602,8
453086,54
119535,11
353957,5
238578,79
61405,31
109928,4
42741,338
278418,15
337593,26
91566,118
235617,33
178253,6
62061,474
158355,14
294491,113
136134,2871
337686,26
388011,99
112246,31
394674,218
276343,31
261320,36
350699,9279
372658,25
344009,68
416090,292
44529,10
186151,65
205755,192
111703,28
82442,10
329023,430
348601,13
383859,16
349678,10
137098,5772
197533,10
377544,54
342642,194
444363,39
203974,32
209459,8
99539,109
200601,9
397153,16
167550,38
239993,33
237122,14
288020,23
59122,17
232372,13
64726,27
314653,54
291407,27
449595,15
65578,55
148967,29
360857,178
428672,12
203146,7
345946,112
359184,32
383739,100
10059,4
226601,35
91777,108
77226,97
391712,63
357867,223
466003,44
286457,73
289850,470
329138,21
431678,44
102132,35
391515,35
399781,19
327106,23
129813,63
309035,502
300537,110
307243,51
397248,244
258018,25
445094,20
184762,13
172835,19
73379,4
421538,17
354548,8
387797,28
360478,475
173162,15
94054,1463
148549,71
428136,19
245594,53
301674,2340
233926,24
308712,9
369753,29
41806,74
442886,12
68413,839
448057,2594
448240,9
423790,28
253255,13
58061,26
274113,250
173674,44
1373,10
160140,1
33870,504
113629,79
240245,55
368591,35
299289,29
11238,862
370564,43
311571,12
357100,7
357714,11
334719,10
13989,169
106124,555
10250,26
290363,103
405172,32
292523,33
98096,173
47434,45
455200,16
804,53
141366,6
317157,52
286518,53
63102,37
425874,9
345319,7
322859,336
318731,41
111062,34
395307,95
111014,34
417811,6706
131648,64
252741,15
293062,15
286202,8
356672,3
234251,55
146686,88
179610,46
423186,100
99388,73
97835,5813
42763,6
400615,7
400664,12
167901,378
468417,1
244027,154
64862,293
465838,20
77995,9496
205105,13
130367,5
293359,288
23118,10
368144,22
201089,14
388052,343
291301,24
130571,46
433883,45
328616,22
27061,25
61612,564
399533,13
118833,86
325882,489
363467,38
440770,46
94278,13
459222,72
29304,78
181750,1268
356064,1030
124762,185
55383,12
197560,7
302364,457
16671,26
245059,83
112202,11
222609,44
275903,119
193450,8
408441,49
227774,22
147673,13
413159,186
238289,143
312724,17
119703,8
349849,3
439194,349
452238,42
379807,9
69399,104
294174,16
191045,8
55637,17
342293,3
285013,6
101103,134
465190,10
149350,8
133611,7
199298,766
86476,510
443120,35
397694,9
274394,569
232521,1043
404504,26
107975,33
207814,8
393408,22
187490,60
442418,109
328277,34
148775,42
264844,34
292248,21
35394,9
410603,189
290629,42
190219,23
69701,34
767,21
431141,157
119320,1235
89917,56
306252,77
429599,96
269229,33
95248,55
272466,9
435893,6
129910,33
32205,252
441883,5
372598,6
373056,3
446124,40
376322,16
8537,33
386570,99
359993,31
26920,619
174669,51
263315,1320
402884,275
253560,4083
453500,45
137239,0
344195,71
390898,98
73033,23
284040,245
157354,27
67413,156
420190,32
101937,3
51193,60
53123,196
186020,14
428132,1354
9901,1309
98386,17
352170,21
259990,177
318560,216
141823,750
260549,72
301428,12
390575,18
160566,6962
463398,60
164316,3
229584,11
403663,366
461048,99
342170,1909
82851,20
149893,20
134109,179
188951,10
264725,261
392420,7
372592,34
406024,132
465863,4
348212,4
170523,377
357709,38
97561,43
205730,772
182068,411
44060,12
374728,46
107672,126
210840,12
77140,54
353269,21
227468,17
271516,15
135310,43
47188,18
84619,31
355210,45
199347,25
392783,15
37544,254
43694,336
469082,6
2771,34
324757,1
135141,10
170452,16
241492,55
438900,6
105132,20
460626,69
66338,5
1404,37
244830,95
312395,76
468591,39
287921,752
288500,79483
197573,46
451965,85
239122,11
168437,23
426049,868
138687,19
349063,183
138807,14
34427,843
107848,3
399899,51
253038,163
53592,45
283199,1067
233866,71
284501,24
400375,14
142392,7
103170,26
373364,18
464138,8
109311,23
245432,42
221520,75
437645,43
290016,14
323615,38
307692,1080
94958,115
130072,15
327372,119
461293,14
404998,889
176031,40
277953,67
425123,18
235114,91
461251,10
332218,76
403316,8
5012,788
283861,20
29381,62
68540,14
160953,37
149156,2108
104333,92
137698,45
65026,22
433746,20
205533,12
163434,12
190312,7
197041,6
218902,126
119914,1604
1904,133
137185,24
180784,143
330697,17
266485,35
291396,356
28212,178
176493,48
86670,91
416536,95
345710,29
336520,155
355123,22
328880,7684
15460,11
73356,1301
437043,115
16071,55
342711,60
60642,18
378983,378
209004,469
252810,16
179518,97
236724,1228
12764,4
388120,36
202432,2304
17121,75
115738,7
51740,9
323144,14
441483,170
142720,31
232621,6
467912,1015
87049,1478
142105,38
79108,61
161490,23
77998,58
387160,7
87952,15
428112,196
293700,19
344855,35
179158,10
256333,573
304516,5
251120,3
360692,13
150263,28
389015,33
435726,390
228436,17
310923,8
213464,48
313862,6
287768,4
255521,12
166622,90
202597,60
276691,29
199991,85
277384,129
150182,20
277684,244
418737,29
260242,298
310954,121
209260,91
37484,2
139964,7
417025,32
196151,27
64045,220
422666,115
456285,4487
470669,25
201267,37
255586,17
338639,17
57019,1010
328224,453
96245,11
427245,11
126163,923
250360,5
458866,12
323349,20
236546,10
335688,8
371358,9
17101,17
138477,18
338884,308
387419,101
103041,10
157649,31
454783,1559
440101,138
433128,72
84076,3
14325,1128
16780,29
27264,9
255668,9
228757,3
30575,68
170041,34
206832,589
162968,4
455092,531
267238,21
241619,7
180908,137
175089,14
377632,1980
197888,9
15611,6
22373,103
364883,99
223737,87
443938,9
443621,93
391923,27
349645,27
263864,157
271279,50
424306,67
440461,50
281316,24
446163,57
181575,43
33407,10
165700,7
53907,12
146998,469
173407,87
217946,397
124112,2
263571,4
247584,171
470277,17
220832,8
193491,5
396621,1744
8560,160
381223,3
43280,648
27678,191
167103,214
181553,9
452399,4226
208470,707
63651,28
304882,34
98184,1854
467881,10
327736,144
44093,586
276088,1533
181502,6
404283,6
256573,2
131816,24
393344,2163
365101,9
134067,15
83177,0
146106,32
201323,13
131071,11
470956,15
160055,11
39581,22
326931,59
157768,8
162061,7318
398240,6910
48220,26
115451,358
226543,32
99815,9
156930,18
364439,68
266103,54
470399,34
129431,271
443694,51
92432,61
263503,8
225667,167
67281,221
212921,17
461271,12
200889,25
336858,3
83446,830
431373,13
10563,70
63275,75
218840,22
288702,140
444842,17
80157,48
282755,9
214705,25
430160,7
21200,7
39791,48
4662,54
434757,23
424491,21
221877,9126
304962,710
114658,11
187126,7692
354809,699
398559,123
226806,1352
128707,9
187718,25
450340,121
270407,30
72791,4
191375,22
126239,116
310333,31
343761,92
420266,35
245834,40
229558,132
392740,571
330183,34
71210,37
317039,18
349316,40
291104,5
326295,356
11844,6
289084,12
20195,9
334509,2
116886,18
471241,77
232220,14
404485,2
163780,123
396779,372
356557,2596
232489,278
167561,25
415439,143
29694,42
115966,2
415966,23
82117,14
205604,12
137874,58
99577,52
2173,5
323720,7
343123,321
125577,97
261961,17
210974,22
18929,138
362767,17
357800,7
435555,40
84532,11
123373,60
369611,2
464193,172
170235,22
28126,33
304938,7
140593,35
446860,5
130693,26
331263,27
336162,14
322110,1260
434725,25
267065,212
106578,17
321792,102
193703,273
461177,203
216250,29
471487,51
338572,6
1581,3172
17761,18
253554,29
296705,296
179071,148
263216,39
261660,27
430259,135
281711,22
245729,14
138623,26
17905,193
400202,135
114896,3
110095,11
67176,849
206815,67
445051,148
62067,62
437552,41
391351,6
455294,17
138320,26
380226,78
216841,18
358337,15
251974,903
343295,24
45462,145
180817,37
95766,19
449374,2751
267944,84
267287,33
99070,34
138824,31
82633,974
71440,26
396968,570
33087,752
61126,19
304269,6
89218,80
242168,149787
10218,45
325124,49
201752,126
392589,11
339256,26
408829,220
438797,266
426809,334
129753,4186
81674,9
104714,11
145544,8
424876,9
50933,10
153178,9
295955,38
97638,63
112794,483
53086,51
369218,36
352341,26
310655,96
407589,36
158831,43
13346,20
201660,116
380717,9
842,24
278500,25
178165,1047
269570,70
205678,216
56807,159
126870,48
395902,24
154916,7388
195844,10
110492,4
169358,10
120454,5
429490,26
447267,52
429881,208
54008,202
373516,93
188417,1647
403070,5
365456,35
203624,279
49526,55
214795,1110
227638,66
358744,8
8799,3
10885,16
237045,200
204375,293
209437,609
327667,12
98438,83
77693,19
139034,12
236244,10
62494,16
117028,60
462532,12
26508,4
422126,9
257118,63
435704,37
261528,97
57490,31
70138,453
101349,83
25681,6
376203,133
178607,6
350995,40
192339,109
222072,31
330380,23
198637,15
240890,67
332272,35
333135,13
114521,499
327212,96
34876,69
278001,23
6151,101
386580,53
365513,89
5545,357
179248,32
403551,67
7295,6057
140039,8
432233,116
370296,33
23554,15
60368,80
320166,37
132762,12
54318,647
371862,42
82802,77
43024,25
275752,3622
298777,57
61029,25
92128,101
135659,6
416095,4
390215,6
46034,1
337306,8366
35927,91
434640,26
176044,24
27024,85
283830,9
82612,6
120210,8
392430,10027
396943,2
209509,393
468565,300
225351,27
432892,17
304399,167
449348,53
417321,48
457656,65
270888,18
208990,376
319774,50
26533,11
323969,289
401184,67
175944,33
360184,168
454169,17
68280,13
32196,43
188557,41
391327,442
134091,337
434148,14
247921,72
298318,12
401821,50
340074,12
274825,92
89912,933
47628,34
307731,604
465687,120
261611,9
163640,45
27954,14
193492,14
368963,410
281564,1416
1448,1259
458508,47
311959,9
183719,318
105678,43
70205,22
320113,12
16690,36
360261,18
229576,13
102107,7555
239509,26
194370,168
124646,31
276894,34
378362,43
302057,11
179598,3
154093,13
350976,8
222715,15
251439,25
70252,15
9942,250
274442,212
373793,1097
407628,44
303929,3
337926,20
139261,19
246596,6
358021,13
67291,6
115826,31
431269,348
134326,299
437814,157
351992,105
91636,13
272512,26
456027,3
164795,153
121924,165
47912,11
223760,7
87295,111
44340,34
133823,213
471386,472
165915,11
15969,38
298236,6
95007,11271
354570,143
210972,16
21620,4
392143,10
379437,19
230399,9
357741,8
90453,206
249712,20
183486,16
35703,3
324761,74
61336,86
352197,49
14280,47
184157,3
374165,3736
212700,9
227404,14
355644,363
253310,10
20791,25
212892,30
75428,180
350562,10
429149,12
287919,65
132158,108
4827,3
462629,28
364886,7
188458,124
351727,6
456895,11
428890,31
97148,16
457828,35
123193,11
365464,162
422899,119
47259,19
148647,10
92585,11
97979,6
317863,247
1357,7
372267,544
45427,137
1879,1
93932,45
344472,8
204035,1128
210386,1250
74835,7
189155,36
385863,1249
230342,7
308066,35
299385,2
19364,9
381045,13
53269,334
438354,928
421419,272
90682,30
219042,107
427609,15
361124,3
364440,44
37120,761
78319,17
234743,17
51323,240
191599,2
387474,3
202912,607
15954,28
24121,11
179250,13
199380,11
425407,21
455137,34
457706,84
449406,276
469877,17
470272,17
87435,3
452669,19
383328,32
313152,19
63779,25
400429,285
307722,281
153312,24
260205,1597
81794,29
61225,8
369133,8
389272,395
188729,176
1756,38
45170,9
54296,4
233031,20
316602,115
62452,71
267868,38
386033,121
43689,21
338846,27
150416,18
177921,6
214839,338
334273,2
337283,151
79319,23
21982,90
162500,12
244272,106
74341,262
166800,1
208098,30
458761,439
347115,242
108262,8
387333,46
462230,66
411596,34
174069,36
56185,14
78189,5
468558,184
414165,4
319167,136
40433,14
275354,237
349513,23
181370,828
25448,26
464109,6
246013,18
62659,41
50870,35
271920,5759
262731,14
14865,6
86666,14
60117,12
75917,3969
135595,47
129556,19
209847,20
202673,35
7257,22
451591,30
269546,1049
394450,268
196338,63
247617,14
208244,3340
130608,21
343555,52
180456,109
418490,69
182477,464
465730,14
323182,7
149868,149
452271,43
197285,16
83742,36
268069,33
344588,29
149003,38
134123,25
71691,18
145766,10
392362,40
385418,227
143600,17
164998,274
414404,148
110238,543
376313,554
60731,1667
191432,25
209395,41
79882,75
159688,13
108664,37
143664,33
70985,6
184783,316
318545,282
431541,83
173787,11
246097,94
125232,13
199365,57
432891,33
136984,303
194525,4
72417,14
10909,92
315509,33
155908,17
216223,197
429121,35
409234,1025
39927,388
467811,32
359086,29
153056,25
183973,5
142988,56
57743,12
113510,11
432090,6
65057,51
125183,37
50780,1
327749,343
72783,201
177971,57
300791,3
310296,90
285864,306
423469,917
35547,139
414688,10
305457,14
90719,12
373509,12
377475,30
231435,50
437359,25
234846,72
444078,63
361117,34
12332,30
35140,22
369294,222
115051,63
232333,35
414945,16
223971,36
17288,11
94663,62
79348,12
331201,3
8437,883
417523,496
81153,237
305040,11
410141,25
427847,54
14058,111
396971,8
335597,211
86263,753
331186,11
212715,9993
405353,33
166885,80
413466,69
229809,86
18698,68
305306,76
327139,55
119505,9
49047,17
44327,2
192983,15
425937,18
287397,25
372960,468
300204,1264
262615,7
396886,18
216267,7
277339,17
37892,283
369711,113
452529,45
244672,1469
12816,0
151796,93
147841,1217
319132,20
70706,158
465650,9
321599,164
238278,10
291079,12
410199,3785
99010,11
332461,171
61684,311
11667,3
81681,6
188055,288
180254,59
306941,11
7045,89
183882,325
90101,9
68305,37
23812,18
83023,86
312348,21
230599,31
205537,1936
127574,15
271929,21
329747,79
318499,933
286076,49
70480,60
21912,38
234824,64
241638,765
186385,42
302158,109
160543,44
311626,17
224825,58
52109,10
442938,6
17615,45
314263,5
63751,15
31753,160
397945,1072
288370,34
1317,134
123210,41
113082,67
296864,3104
273154,26
127125,0
365240,520
290797,31
468023,17
386163,40
298815,39
309736,21
382047,7
85857,72
382408,18
98952,2
359101,104
408036,146
59435,14
96640,84
261930,45
252177,349
31951,1
459476,7
283929,6
118182,2
418102,3809
109968,38
247791,2444
322181,1528
26107,18
286659,12
33203,18
279265,993
303109,66
377163,38
75232,77
50528,7
390679,7
384679,17
73909,12
342854,54
66118,25
338239,18
135570,28
301573,823
37345,10
365825,706
101540,292
388280,9
241799,11
304577,120
194769,68
198062,15
443870,36
135134,313
267686,14
70671,20
192815,30
445926,675
49032,159
125032,24
464848,148
427469,7
396209,48
255950,1823
334921,24
416398,12
243944,6
247347,294
165701,86
136725,188
11128,7
268212,105
470000,52
327341,250
397258,114
469417,6
421760,5
208004,10
414207,25
256723,41
104608,32
64760,218
323989,40
189593,15549
437638,48
193837,2482
286670,92
228979,315
303624,34
243623,37
38139,12
82031,6
7319,7
154363,700
85795,21
47616,20
362880,37
3625,9
198795,2654
16788,98
176013,6
394403,95
189216,4
298243,2
160380,18
276920,34
101211,9
388278,40
41821,12
47959,30
100119,9
325844,48
80131,16
453520,12
57731,9
29466,121
24743,54
178877,35
204428,10
93793,8
75019,19
285419,72
49701,21
322155,11
333000,173
253913,135
200746,186
164095,60
315086,31
375648,17
427668,2010
190959,373
244372,43
160008,6
282389,35
422102,68
282069,20
70197,60
39628,139
311078,9
86482,394
166192,39
370735,84
48515,43
427323,15
391343,19657
45390,34
304605,16
260271,7
463491,11
360509,31
69485,66
129931,298
94160,11
438209,285
388480,127
368135,193
218841,21
205536,41
171523,16
308541,352
48738,77
349750,12
262482,12
181027,1176
272262,6
281998,15
353917,6
274859,236
94745,44
369521,69
193098,37
57026,22
346110,39
425250,587
232840,76
341437,4
85315,393
343082,69
444311,174
256508,38
334517,19
176576,48
200479,26
406397,727
17497,41
23409,5
460721,15
64353,21
391898,72
303238,24
214581,35
457198,1147
282420,23
189587,45
298119,1057
7135,1408
144431,59
296843,16
138107,10
15562,39
119773,147
9889,23
412259,29
106648,780
208111,5
81601,49
271078,41
441315,17
162644,41
358487,5
332398,40
204278,12
47525,187457
293779,5
407053,37
101593,153
419877,21
397320,94
90738,68
400902,38
59103,44
196096,4
379429,18
166333,36
200052,20
311800,27
299580,15
148673,16
1454,37
302303,24
260544,46
434800,77
249961,5
431314,60
441978,41
149897,145
77292,16
428133,7
238701,41
256174,8
433462,26
173427,1279
455908,400
182442,79
349822,20
101804,101
234006,29
342510,74
1535,24
394266,491
396644,41
265551,1542
350425,77
99031,2
310890,11
276322,438
14024,238
241187,31
167262,72
332388,304
244684,531
466909,81
403214,16
420015,1026
244342,124
89882,569
196673,32
412633,13
14569,40
209441,17
277892,20
265416,2
380833,12
297864,116
415546,3
135790,20
448092,527
444710,196
366415,640
174891,12
368082,16
152012,31
164596,149
438892,62
381609,12
402210,248
118966,2
225012,35
136155,74
303347,18
358424,11
145281,62
420505,3
95590,4
396001,118
405472,147
441562,221
232812,161
340922,9
341313,14
179427,26
187781,3986
226814,14
372020,30
421512,11
40115,68
375154,383
66268,67
119867,242
445735,19
441329,1005
145389,2
11241,22
42173,87
100257,7
249979,359
334132,371
234364,4
89913,10
424857,206
357120,6
317590,25
53006,246
241132,60
239687,75
105709,9
373567,39
148822,55
165419,9
162104,418
108203,54
113029,37
213520,44
106323,182
45423,131
164505,132
241005,68
325157,282
381579,39
435916,1868
194607,190
114369,9
60663,39
416748,31
97670,17
188712,24
429462,115
140250,58
342419,44
356250,9
23293,70
36140,4
74847,10
258964,248
468894,161
431401,24
207021,14
313118,5
199793,8
260283,492
429899,7
396345,15
354690,11
313615,15
157283,113
5562,62
222908,1756
393564,11
258845,13
387001,8
375901,12
282996,89
300695,369
63964,66
275625,9
324896,829
9760,290
138556,8
10023,6
343465,27
370951,257
398170,14
149986,255
239636,9
291397,445
196693,30
68407,23
252646,23
188693,18
126996,27
123438,143
253012,7
5762,24
296064,246
180146,37
315636,705
67100,116
288255,23
41093,46
360975,1239
164965,7
459117,44
431604,544
461137,58
207056,73
374242,99
60363,289
448325,84
360625,12
158196,131
347193,905
198997,56
360839,52
286090,7
391463,23
7168,46
140611,7
59229,23
205044,10
295965,38
127578,20
110363,128
243939,37
427174,162
102019,189
319649,5
335003,18
186108,903
429109,546
366678,141
162273,179
76344,44
342063,20
130252,8
292982,35
93827,371
74804,41
465123,52
188726,52
193857,90
228716,18
256542,17
34885,15
30641,435
21736,8
222608,3
335788,592
3295,331
47876,7
52779,191
283305,29
113085,59
188332,259
237712,15
107956,93
241835,10
396397,31
336369,70
270557,25
354141,28
189034,2605
398856,99
163055,5
468268,7
171764,41
175379,66
338176,24
137085,24
174726,4
388678,16
63361,128
417395,6
13053,4879
85563,31
324024,79
65270,96
264970,26
277084,1036
453399,32
292727,17
143132,11
85607,25
240712,14
282645,5402
411585,10
442085,18
324403,130
222349,17
75770,77
129103,14
360925,5
44861,140
350189,3
420686,26
205073,658
294376,25
367772,51
214028,74
212250,1148
163833,52
18952,16
92780,21
345910,12
53666,17
217460,80
123101,49
79137,42
26488,11
371435,97
41712,24
442561,100
75892,9
413313,58
421363,37
134193,24
339298,15
383971,34
302811,9
458876,32
148629,63
238258,5
293945,20
367576,5
127503,3
35826,1875
403783,244
100552,83
464921,13
441427,20
288447,27
126312,0
256669,22
30838,59
232593,2466
264020,42
446316,8
435130,3
392634,56
446402,25
149069,19
196363,16
274527,242
247707,130
225620,24
355641,168
298276,16
182782,485
422381,9
221372,133
154209,30
371563,798
50430,40
146976,27
103381,13
220258,35
186884,28
464041,38
53854,101
108699,3605
367414,5
325965,13
94599,71
305854,339
30076,18
447377,9
324183,153
320630,21
386671,18
316411,364
250247,18
413207,4
359588,19
34502,6
301531,20
79701,8
88778,71
391130,4
85538,25
114442,7
163969,817
108739,7
110390,7
128528,100
253908,5
304724,15
327307,37
20946,17
199807,5
137926,36
468667,58
383390,7
62135,444
72225,63
97106,59
444134,8
423294,25
302909,588
262713,7803
107078,10
42365,11
417320,85
384057,31
166732,19
113598,42
278742,2
344616,130
145143,11
348169,65
216525,10
183920,62
329723,21
248166,19
9608,2
350049,70
123292,446
346177,442
357869,27
323944,64
422346,10
353712,347
234463,14
398839,115
8480,5
134895,12
342205,3
207132,23
106773,10
165199,39
40468,287
435441,359
45488,104
438981,119
242852,20
126168,66
449834,51
232508,27
49539,58
167582,26
329203,8
91813,105
420509,3290
186045,186
359172,4
398682,33
379665,1191
404273,48
468314,43
331084,31
24071,640
235146,22
235922,10
226223,92
157942,17
166612,6
271581,17
129936,307
266518,212
78279,34
353734,6
80658,51
81084,62
96874,68
47111,2
231991,17
211466,25
387864,1434
94760,9
342631,4
220162,29
377787,2
26239,120
408625,21
131841,177
461753,21
134128,14
368890,40
92615,33
404120,41
128038,318
135078,249
99152,21
465410,29
239418,23
277821,245
306305,608
208200,35
354104,8
253342,1410
442508,14
414316,56
391082,273
275930,17
393134,22
33760,12
382442,19
76617,1342
263627,60
105535,5
69256,10
16434,9
42300,632
270609,150
11915,5
84206,154
433543,86
272907,78
371776,26
376285,9
361086,61
179312,16
416967,9
291583,12
99024,44
